interval,overlap_fraction
10.073495928036307,0.43646907806396484
15.183548260476917,0.5279130935668945
17.65190304316158,0.2975177764892578
7.829139024289578,0.32231807708740234
9.077298538136052,0.46099376678466797
16.829649839020597,0.731623649597168
1.192861213260953,0.46015357971191406
5.6969272511737215,0.7917814254760742
3.125984802709782,0.6089982986450195
14.499621170295969,0.47591590881347656
11.291795622338181,0.35089874267578125
18.328784687675796,0.4028949737548828
2.8575873951289537,0.44429683685302734
17.65721222086421,0.5929479598999023
14.901050974545482,0.6006612777709961
3.3105284849743812,0.5183801651000977
15.141854462449103,0.34151172637939453
19.735995420362116,0.679051399230957
3.1445424278868828,0.6950292587280273
15.857071841676985,0.41898441314697266
6.09756607975247,0.6294317245483398
16.445368235850815,0.39863014221191406
14.602433716209474,0.3897686004638672
3.3815261804030525,0.3182229995727539
14.240857922863041,0.5823001861572266
3.011554911650295,0.3664817810058594
8.149224942815668,0.35695457458496094
15.333357241142558,0.6816720962524414
4.277982626061014,0.5108261108398438
6.934175893704994,0.40024757385253906
16.978333681557046,0.5317230224609375
14.793476538281565,0.622014045715332
13.097419818183223,0.30195140838623047
17.84925139718124,0.6473875045776367
11.769652390240372,0.43292999267578125
6.933682441684535,0.554142951965332
1.0879203166990952,0.548640251159668
3.091283912125161,0.447113037109375
16.44032441059948,0.5732603073120117
17.898267499823692,0.5693778991699219
1.9797428288530652,0.680450439453125
1.0316900678643288,0.520899772644043
13.751942298431148,0.5435237884521484
8.85813158656677,0.6085596084594727
8.878710622752298,0.6653947830200195
16.222167007954603,0.41128063201904297
18.46234588354687,0.2617044448852539
14.123300291803941,0.5640745162963867
14.617795271264262,0.508915901184082
9.10478022521909,0.3535184860229492
12.847094203948371,0.6850709915161133
10.061987875350116,0.40877437591552734
18.06315590756962,0.3914604187011719
12.24408209201234,0.4398994445800781
4.227680651710721,0.541539192199707
2.6078795595158732,0.5455770492553711
1.71512529264534,0.7182159423828125
17.401600005735528,0.5597362518310547
13.308019566587122,0.6256999969482422
12.217411634860184,0.5268154144287109
6.995539835409108,0.7115373611450195
5.874990879939265,0.31531333923339844
6.129140326748498,0.32768821716308594
16.324199759874162,0.6322555541992188
18.44769878114373,0.38225364685058594
9.822175207355379,0.4888496398925781
15.716662057241809,0.38733386993408203
5.913743924704134,0.5612688064575195
1.4112110697203355,0.547307014465332
5.794537426330357,0.41829681396484375
8.000225579300677,0.6431617736816406
13.980970838802632,0.2712583541870117
14.757465421736976,0.6240453720092773
14.903590461135463,0.6106462478637695
10.660369787902289,0.36991024017333984
8.700682380853213,0.39204883575439453
15.951570980238404,0.6655349731445312
12.453465146721008,0.6299953460693359
5.857647993029465,0.4969463348388672
5.370008484226976,0.6354846954345703
13.198144437214031,0.3665962219238281
12.605406289507522,0.38580799102783203
19.011258448221636,0.6774005889892578
18.122425359273567,0.65802001953125
16.871180655031843,0.49224090576171875
11.934667443860484,0.5798816680908203
19.31706795551307,0.6492729187011719
5.538824614862413,0.5373554229736328
8.554339512924157,0.17743778228759766
5.890962609941751,0.687708854675293
18.963396125700942,0.5674352645874023
7.530186170605242,0.6096115112304688
6.419618148210955,0.6432638168334961
17.853885027832366,0.5731945037841797
11.710199478812022,0.5322170257568359
8.08909521137579,0.7708415985107422
11.62010623044605,0.5113019943237305
8.074877646143072,0.7276830673217773
14.447487668434505,0.3990917205810547
2.8149466613576184,0.5290288925170898
12.200454976952017,0.7971477508544922
3.3964461762195803,0.4390087127685547
13.865569564117324,0.3921175003051758
15.533948409319152,0.5459432601928711
2.058078645595651,0.37879371643066406
10.469587658393229,0.6794595718383789
15.201545900599239,0.2828941345214844
3.3176226073534414,0.3339729309082031
16.998610849892582,0.37010765075683594
2.318733146761301,0.44869136810302734
3.1183191195759017,0.38536548614501953
17.95124921509908,0.6844596862792969
10.775121988649506,0.5422286987304688
13.418297652005718,0.3383054733276367
18.58126144673831,0.2867460250854492
2.8796738279089875,0.38553905487060547
10.72966440980208,0.7717247009277344
15.019555912470803,0.6116409301757812
1.8219804374243633,0.5877132415771484
19.187828451660863,0.5345010757446289
14.729384626480716,0.5478096008300781
9.956729602293569,0.3600578308105469
7.2934968083647425,0.4351062774658203
3.014563840984554,0.6194601058959961
13.443782371982941,0.6025924682617188
2.2998970405906918,0.3455982208251953
14.749309106480453,0.5312900543212891
14.327585865648082,0.48680591583251953
7.7594547243097045,0.3533954620361328
7.539206186354797,0.37773799896240234
13.467186824396796,0.47727203369140625
19.268842481155488,0.5491600036621094
11.620673362162401,0.42500972747802734
1.5497526763963942,0.32319164276123047
13.577459366889169,0.5518093109130859
19.05457652183611,0.5946922302246094
19.530292736469864,0.6440534591674805
14.701104503510239,0.5112323760986328
18.6900986386242,0.2741250991821289
10.259284615312021,0.49999237060546875
11.80316328571875,0.5852432250976562
1.5316823485306998,0.5001907348632812
4.647615633847332,0.4701356887817383
4.409513144103425,0.6126041412353516
17.721970153036082,0.634882926940918
14.060598766425166,0.6948318481445312
13.360319115671713,0.7380685806274414
17.849986804636707,0.5991630554199219
12.999488462712078,0.7289876937866211
13.601429479322801,0.67999267578125
14.154002126320485,0.619481086730957
14.640322732416989,0.634760856628418
16.457740341215413,0.3796272277832031
17.236467162247664,0.7653350830078125
10.254635285517487,0.7049560546875
6.9778503504181,0.5136232376098633
15.514193699165421,0.5366659164428711
11.46147540027906,0.426910400390625
5.063507573902771,0.4648752212524414
11.71267483068946,0.5507335662841797
14.471659283146561,0.5750856399536133
